Disclaimer
"Usually, it is not a best practice, to ascertain whether or not a file is malicious from a hash value alone. Indeed when Trend Micro analyzes a suspicious file, different factors are being looked at - including the file itself, as well as its behavior."
"Since a file hash is only a fingerprint of sorts to help ascertain the integrity of a particular file, it alone is not enough to ascertain whether or not a file is malicious."
IOCs are mostly to be used to perform sweeping activities targeting devices/network segment that are suspected to be compromised. Those are indeed Indicators of Compromise and not all of those Indicators are malicious. Those might also be used to perform Threat Hunting activities.
"Moreover there exists different hashes that can serve as IOCs and that different from file hashes themselves. Those include imphash, Richhash, Metahash, ... For those ones, it is expected that no assessment can be shared in regards to corresponding file coverage via legacy detection components (pattern files)."
Thank you for your understanding.

[Files]
Original Hash,SHA1,SHA256,MD5,TM Detection (Smart Scan) [ThreatHub]
E984B40C4C6909813ED9F0EA5DE8F4F7CAC40F0E8B9FB5041F4A568E307E5712,,e984b40c4c6909813ed9f0ea5de8f4f7cac40f0e8b9fb5041f4a568e307e5712,,Need sample for analysis
C3FA9432243E1A2AB1991AB4C07A19392038E6A8E817E5FEA0232C4CAABBB950,,c3fa9432243e1a2ab1991ab4c07a19392038e6a8e817e5fea0232c4caabbb950,,Need sample for analysis
FA2C5FA2814D4DB288BF8733EDC4F1A78CD2C72CDE90F42CF5B14162AC648042,70bc7b43e119060dce54568a1beb140da565a482,fa2c5fa2814d4db288bf8733edc4f1a78cd2c72cde90f42cf5b14162ac648042,490590bfdeeedf44b3ae306409bb0d03,NO_DETECTION
9117BD328E37BE121FB497596A2D0619A0EACA44752A1854523B8AF46A5B0CEB,6ec0c1d6311656c76787297775a8d0cb0aa6c4c7,9117bd328e37be121fb497596a2d0619a0eaca44752a1854523b8af46a5b0ceb,da0085a97c38ead734885e5cced1847f,NO_DETECTION
1C57B1ED990A8946E86D69DA2A047FA15525D883B86E93CB6444A4065DBAD362,,1c57b1ed990a8946e86d69da2a047fa15525d883b86e93cb6444a4065dbad362,,Need sample for analysis
159EECBBA87A7397A5B84A21C289AE66EC776A3FD3B41BF11549FB621AFEBC0A,,159eecbba87a7397a5b84a21c289ae66ec776a3fd3b41bf11549fb621afebc0a,,Need sample for analysis
786298C0D98AAF35777738A43A41546C6C8B1972B9BD601FB6CCCF2C8F539AE4,,786298c0d98aaf35777738a43a41546c6c8b1972b9bd601fb6cccf2c8f539ae4,,Need sample for analysis
DA450C639C9A50377233C0F195C3F6162BEB253F320ED57D5C9BB9C7F0E83999,,da450c639c9a50377233c0f195c3f6162beb253f320ed57d5c9bb9c7f0e83999,,Need sample for analysis
A2598161E1EFFF623DE6128AD8AAFBA9DA0300B6F86E8C951E616BD19F0A572B,c1fbe0fc31099b71315355da25a7036ea51a8627,a2598161e1efff623de6128ad8aafba9da0300b6f86e8c951e616bd19f0a572b,929b12bc9f9e5f8e854de1d46ebf40d9,NO_DETECTION
3269DE107E436A75A8308377709DC49B4893CFD137A3FC5B92D0F0590AF4CB12,,3269de107e436a75a8308377709dc49b4893cfd137a3fc5b92d0f0590af4cb12,,Need sample for analysis
6F0A38C9EB9171CD323B0F599B74EE571620BC3F34AA07435E7C5822663DE605,e287f70804460043b12410f95b4fa400e1910f42,6f0a38c9eb9171cd323b0f599b74ee571620bc3f34aa07435e7c5822663de605,46804472541ed61cc904cd14be18fe1d,NO_DETECTION
596B2A90C1590EAF704295A2D95AAE5D2FEC136E9613E059FD37DE4B02FD03BB,b871e9afd7da87ee818ed7349a1579f3b31e104f,596b2a90c1590eaf704295a2d95aae5d2fec136e9613e059fd37de4b02fd03bb,b34883fb1630db43e06a38cebfa0bce2,TROJ_FRS.VSNTGM21
FFB6ACD2715DD988FE3C3FDBD7D45159F8E5B529EEA506A856109A8696E93A80,073c5147a38047abab24c3595dfde476f000e045,ffb6acd2715dd988fe3c3fdbd7d45159f8e5b529eea506a856109a8696e93a80,e67687b4443f58d2b0a465e3af3caffe,TROJ_GEN.R002C0DEE22
AC7B01E01DE0DC289CD649AA5072243F2036BD8D2D0152B6D9874C2CCAAF1E5D,32b47f9413b4fde4183ce9cf431b6258e6ad73d2,ac7b01e01de0dc289cd649aa5072243f2036bd8d2d0152b6d9874c2ccaaf1e5d,a65ee1a82975ee4c8d4e70219e1bfff5,NO_DETECTION
B65BCBA449D74E4395421AEB4012C9E509ACB5E8153FF3DC9F01FD97A5CC2711,410ffafaae8a8fd2cbc74ed171a65aaf30409e4b,b65bcba449d74e4395421aeb4012c9e509acb5e8153ff3dc9f01fd97a5cc2711,a500561c0b374816972094c2aa90da2a,NO_DETECTION
1146B1F38E420936B7C5F6B22212F3AA93515F3738C861F499ED1047865549CB,6cafd44c86fff605b4c25582955b725b96c1d911,1146b1f38e420936b7c5f6b22212f3aa93515f3738c861f499ed1047865549cb,85427a8a47c4162b48d8dfb37440665d,NO_DETECTION
67560E05383E38B2FCC30DF84F0792AD095D5594838087076B214D849CDE9542,1fb46fe153c8bbdaade57c3b495e6bb495504c67,67560e05383e38b2fcc30df84f0792ad095d5594838087076b214d849cde9542,73fb0fe5cd96a14a4f85639223aec6a8,NO_DETECTION
E26FBBEEA2E152B3769126714C52112D04C4F2310461FB842BF2532E7903CE51,,e26fbbeea2e152b3769126714c52112d04c4f2310461fb842bf2532e7903ce51,,Need sample for analysis
2097320E71990865F04B9484858D279875CF5C66A5F6D12C819A34E2385DA838,4c34d1cd875e39a8fa854eff3b520cdc68275f9d,2097320e71990865f04b9484858d279875cf5c66a5f6d12c819a34e2385da838,2e803d28809be2a0216f25126efde37b,Backdoor.ASP.WEBSHELL.LEQF
8578BFF36E3B02CC71495B647DB88C67C3C5CA710B5A2BD539148550595D0330,22c9da04847c26188226c3a345e2126ef00aa19e,8578bff36e3b02cc71495b647db88c67c3c5ca710b5a2bd539148550595d0330,3dd829fb27353622eff34be1eabb8f18,TROJ_GEN.R06CC0DFB23
6F938CAEEFA0AEA3B8301E07BF918A49408CD319187D05AC519B20A00F460469,ec7c073e7fec3da182af66d0e22368dc15601530,6f938caeefa0aea3b8301e07bf918a49408cd319187d05ac519b20a00f460469,07db3058e32fe5f36823dc7092cd7d5b,NO_DETECTION
3875ED58C0D42E05C83843B32ED33D6BA5E94E18FFE8FB1BF34FD7DEDF3F82A7,b8421c8e54fa5dabcfd38df68b3ac93b449d8d2d,3875ed58c0d42e05c83843b32ed33d6ba5e94e18ffe8fb1bf34fd7dedf3f82a7,57c916da83cc634af22bde0ad44d0db3,NO_DETECTION
A650A90C1B505989B7E81BFB310D7E2013A380AB26F99622DE158C58B1D0FBBF,,a650a90c1b505989b7e81bfb310d7e2013a380ab26f99622de158c58b1d0fbbf,,Need sample for analysis
A375F98AA21377ED0C59B4C7121AC93763157E39D8235FB5CE77F88DEE0E2EE4,0c6a22dc842c9757b197a8c1aff6757486f97f46,a375f98aa21377ed0c59b4c7121ac93763157e39d8235fb5ce77f88dee0e2ee4,fa1c6f7a5e02374b9d33de2578cb3399,NO_DETECTION
0969F7F5556E3BABD7050308A29FA2987DCE01B3C94959724C9CD49BCE052D80,,0969f7f5556e3babd7050308a29fa2987dce01b3c94959724c9cd49bce052d80,,Need sample for analysis
359D826FF025C5E4971D90BE0D7DFEBE10FC125F6DCAA2F0E9869E9F6BEC4432,9b29d3a718acf5a8a3dd415aa540618d9d114a15,359d826ff025c5e4971d90be0d7dfebe10fc125f6dcaa2f0e9869e9f6bec4432,c8fa0ce3ae6a13af640607ea606c55f9,NO_DETECTION
DAA362F070BA121B9A2FA3567ABC345EDCDE33C54CABEFA71DD2FAAD78C10C33,15db197d98b02d715c15955b0d58d8785ebc750f,daa362f070ba121b9a2fa3567abc345edcde33c54cabefa71dd2faad78c10c33,c21eefc65cda49f17ddd1d243a7bffb5,NO_DETECTION
E1AD173E49EEE1194F2A55AFA681CEF7C3B8F6C26572F474DEC7A42E9F0CDC9D,c0afb5797e6873bbee69f9bf0aa7a9dd3a1c6fff,e1ad173e49eee1194f2a55afa681cef7c3b8f6c26572f474dec7a42e9f0cdc9d,31f2369d2e38c78f5b3f2035dba07c08,NO_DETECTION
58CB1EF132FBDD1855F75C2886666275D1BB75A9FB3FED88D05FEEE4230AFD32,,58cb1ef132fbdd1855f75c2886666275d1bb75a9fb3fed88d05feee4230afd32,,Need sample for analysis
E579A55F5415F891095A7488E2DD250DA7F2CCADC27C3D1280F13FEA4263A97B,,e579a55f5415f891095a7488e2dd250da7f2ccadc27c3d1280f13fea4263a97b,,Need sample for analysis
5CB88EC4ECA35C41DBF32218C0F031E75E4C24A17CABE9EEA2AA06EFA5982967,,5cb88ec4eca35c41dbf32218c0f031e75e4c24a17cabe9eea2aa06efa5982967,,Need sample for analysis
71106875C37BF5B92EF25C7BC1D607AE349AA85BBB2E92A39165A8A8F8F6EB0E,8a150ff56027634dd48fe3c9e3dac6ab992ad052,71106875c37bf5b92ef25c7bc1d607ae349aa85bbb2e92a39165a8a8f8f6eb0e,f292e61774c267c3787fdfcace50ea7b,NO_DETECTION
E416FC85DBEEFDFF0F172B406C2F1FCDB90A895FA99C4EB66BCBE5C159F07B82,8182fd937c090675eef1345f95ca2b683361240c,e416fc85dbeefdff0f172b406c2f1fcdb90a895fa99c4eb66bcbe5c159f07b82,bd6464f12bb6f7f02b6ffebb363d8e5f,NO_DETECTION
23A9ABED7C4A76A5CACF1E984ECF3CCE91C3C1BBF4424C4B2EE141B4154C3703,,23a9abed7c4a76a5cacf1e984ecf3cce91c3c1bbf4424c4b2ee141b4154c3703,,Need sample for analysis
7495C1EA421063845EB8F4599A1C17C105F700CA0671CA874C5AA5AEF3764C1C,9c58ec8f7ce75ba1b629c9ef84ab069a32313288,7495c1ea421063845eb8f4599a1c17c105f700ca0671ca874c5aa5aef3764c1c,4abcf21b63781a53bbc1aa17bd8d2cbc,TROJ_GEN.R002C0RE823
A052413E65E025CBEFDDDFF6EEAE91161DE17FFEC16D3A741DD9B7C33D392435,398ee9da244c53a136efee5e1d8acd1298008497,a052413e65e025cbefdddff6eeae91161de17ffec16d3a741dd9b7c33d392435,4b2c78bb2c439998cff0cc097a14b942,NO_DETECTION
269D7FAED3A01B5FF9181DF32E3FDBF7F7F193CC53E4F28AA21290343E69F3CD,eb60ffb03e1da380563e796b867fbddeb1fac77d,269d7faed3a01b5ff9181df32e3fdbf7f7f193cc53e4f28aa21290343e69f3cd,57cd8e220465aa8030755d4009d0117c,NO_DETECTION
FE14EDF4DB2A9838F15AAF24A5837FFC5C901313D6FD2FE60D15401154E44406,dba1dce5bfe4e0290bd378a0126492569bdabc39,fe14edf4db2a9838f15aaf24a5837ffc5c901313d6fd2fe60d15401154e44406,d87ca3f830b8b53fde358bb64900f6af,NO_DETECTION
E17510E9FAD082426920E6E6D94DF7C1314ECC3AB041AA8E19D18140F5A0CC21,,e17510e9fad082426920e6e6d94df7c1314ecc3ab041aa8e19d18140f5a0cc21,,Need sample for analysis
1485C0ED3E875CBDFC6786A5BD26D18EA9D31727DEB8DF290A1C00C780419A4E,7f7d144cc80129d0db3159ea5d4294c34b79b20a,1485c0ed3e875cbdfc6786a5bd26d18ea9d31727deb8df290a1c00c780419a4e,a90236e4962620949b720f647a91f101,TROJ_GEN.R002C0XEP23
FF51AA6CAD655DDD99A525B78419CD746453FB2ADCB689BA34CA3AB6E78B1347,5bf6c62ae190f2826bcd0af31e1a1fc86ae21a42,ff51aa6cad655ddd99a525b78419cd746453fb2adcb689ba34ca3ab6e78b1347,efe8043e1b4214640c5f7b5ddf737653,NO_DETECTION
7A1FEE8D879BC16E63D05C79C5419BD19EE308C54831D7EE196CFA8281498A06,08d279ddb03dbf30c07adf06727d79816550d08c,7a1fee8d879bc16e63d05c79c5419bd19ee308c54831d7ee196cfa8281498a06,c90ec587e3333dabb647ebc182673460,NO_DETECTION
8E4F7A19B09E118EBDA79726BF17E9D37FF4B66F4143762DD97CA80340388963,,8e4f7a19b09e118ebda79726bf17e9d37ff4b66f4143762dd97ca80340388963,,Need sample for analysis
8FDD00243BA68CADD175AF0CBAF860218E08F42E715A998D6183D7C7462A3B5B,e5551c768ba25cf52044bcf4367fed1f2064f474,8fdd00243ba68cadd175af0cbaf860218e08f42e715a998d6183d7c7462a3b5b,69fd67c115349abb4a313230a1692642,Possible_SMGODZILLAZYKB-A
F6C316E2385F2694D47E936B0AC4BC9B55E279D530DD5E805F0D963CB47C3C0D,6802e2d2d4e6ee38aa513dafd6840e864310513b,f6c316e2385f2694d47e936b0ac4bc9b55e279d530dd5e805f0d963cb47c3c0d,4dd6250eb2d368f500949952eb013964,TROJ_GEN.R002C0WEF23
ED3745F82C7873ADCA16833B718E20090AC6A8C74E7004B854AF29EF1551DE75,,ed3745f82c7873adca16833b718e20090ac6a8c74e7004b854af29ef1551de75,,Need sample for analysis
B66919A18322AA4CE2AD47D149B7FE38063CD3CFA2E4062CD1A01AD6B3E47651,2fd571c0e0f9bcc21f323f71dd0d73a499f38df6,b66919a18322aa4ce2ad47d149b7fe38063cd3cfa2e4062cd1a01ad6b3e47651,d9719f6738dbfaa21be7f184512fe074,TROJ_GEN.R002C0WC121
F4639C63FB01875946A4272C3515F005D558823311D0EE4C34896C2B66122596,7820e56fbcde06ff766239e58c53610151962def,f4639c63fb01875946a4272c3515f005d558823311d0ee4c34896c2b66122596,126bc1c30fba27f8bf67dce4892b1e8c,Backdoor.ASP.WEBSHELL.AUJ
CE59BBE3EF7E16423718DE50639D2278EAB9C1F08F998677BA6FBD36695F316A,fa01d9bd5c2d96e31fdb26155c935e51c0a8245f,ce59bbe3ef7e16423718de50639d2278eab9c1f08f998677ba6fbd36695f316a,4029bc4a06638bb9ac4b8528523b72f6,TROJ_FRS.0NA103I622
C5B4542D61AF74CF7454D7F1C8D96218D709DE38F94CCFA7C16B15F726DC08C0,,c5b4542d61af74cf7454d7f1c8d96218d709de38f94ccfa7c16b15f726dc08c0,,Need sample for analysis
F3D53CBC8EDD57A110E2A74B956879A8F5B835F3,f3d53cbc8edd57a110e2a74b956879a8f5b835f3,95aa55faacc54532fdf4421d0c29ab62e082a60896d9fddc9821162c16811144,daaa58550f700819678629cfe08149ae,NO_DETECTION
869E68253BB602144B3750C277EDA1ED0B08534A,869e68253bb602144b3750c277eda1ed0b08534a,44e83f84a5d5219e2f7c3cf1e4f02489cae81361227f46946abe4b8d8245b879,a63eb43c6c694570f4aca391b8111439,Trojan.Linux.CVE20214043.A
0FD199053171FEC86BE186106EAC717C4EDAE2AD,0fd199053171fec86be186106eac717c4edae2ad,22e4a57ac560ebe1eff8957906589f4dd5934ee555ebcc0f7ba613b07fad2c13,656e22c65bf7c04d87b5afbe52b8d800,NO_DETECTION
4D3A4F916AEB9234C3DE1423330FA8B0EC3E2518,4d3a4f916aeb9234c3de1423330fa8b0ec3e2518,,,Need sample for analysis
95AA55FAACC54532FDF4421D0C29AB62E082A60896D9FDDC9821162C16811144,f3d53cbc8edd57a110e2a74b956879a8f5b835f3,95aa55faacc54532fdf4421d0c29ab62e082a60896d9fddc9821162c16811144,daaa58550f700819678629cfe08149ae,NO_DETECTION
44E83F84A5D5219E2F7C3CF1E4F02489CAE81361227F46946ABE4B8D8245B879,869e68253bb602144b3750c277eda1ed0b08534a,44e83f84a5d5219e2f7c3cf1e4f02489cae81361227f46946abe4b8d8245b879,a63eb43c6c694570f4aca391b8111439,Trojan.Linux.CVE20214043.A
22E4A57AC560EBE1EFF8957906589F4DD5934EE555EBCC0F7BA613B07FAD2C13,0fd199053171fec86be186106eac717c4edae2ad,22e4a57ac560ebe1eff8957906589f4dd5934ee555ebcc0f7ba613b07fad2c13,656e22c65bf7c04d87b5afbe52b8d800,NO_DETECTION
31EE4C9984F3C21A8144CE88980254722FD16A0724AFB16408E1B6940FD599DA,,31ee4c9984f3c21a8144ce88980254722fd16a0724afb16408e1b6940fd599da,,Need sample for analysis
BDE29A5215E685805F00FEE5F03DE3478F8214195ECF93FB81562BCD6122149D,,bde29a5215e685805f00fee5f03de3478f8214195ecf93fb81562bcd6122149d,,Need sample for analysis
609129A9188CA3D16832594D44D746D7434E67A99C6DD20C1785AFACE9ED117D,,609129a9188ca3d16832594d44d746d7434e67a99c6dd20c1785aface9ed117d,,Need sample for analysis
5528E226B747ABAD7E843E6D7F92F48DDA13F626A766285B2E889BD8FC746B12,,5528e226b747abad7e843e6d7f92f48dda13f626a766285b2e889bd8fc746b12,,Need sample for analysis
C401C8AAFC28317828F6B648A3ABF6E01D05EFAE,c401c8aafc28317828f6b648a3abf6e01d05efae,,,Need sample for analysis
F11CA6E92A3F2AF3590021D1475A740E6246347E,f11ca6e92a3f2af3590021d1475a740e6246347e,,,Need sample for analysis
F669FBA857401406DB6B35958D5F57D9D8030F56,f669fba857401406db6b35958d5f57d9d8030f56,,,Need sample for analysis
254AAD39A432FF0DF2CE35CC4FF3578AFE1DC1DF,254aad39a432ff0df2ce35cc4ff3578afe1dc1df,,,Need sample for analysis
A246DB8FE1A4F385ED5E2EED5087A60FD2BE6B5A,a246db8fe1a4f385ed5e2eed5087a60fd2be6b5a,,,Need sample for analysis
5EC7497107478F08CA5018BF659F9340880C059C,5ec7497107478f08ca5018bf659f9340880c059c,,,Need sample for analysis
E064158742C9A5F451E69B02E83EEA9FB888623FAFE34FF5B38036901D8419B4,,e064158742c9a5f451e69b02e83eea9fb888623fafe34ff5b38036901d8419b4,,Need sample for analysis
014C6298BFDCC06A4B21E7FF6A1C57CF78C922E0291B18B20CC74F04D892CCE2,,014c6298bfdcc06a4b21e7ff6a1c57cf78c922e0291b18b20cc74f04d892cce2,,Need sample for analysis
794E18D4B8C98174429230CA20F7B75B3A0B65345FC9112D3FF7DF10D05C3B52,,794e18d4b8c98174429230ca20f7b75b3a0b65345fc9112d3ff7df10d05c3b52,,Need sample for analysis
BAA676B671E771BF04B245E648F49516B338E1F49CBD9B4D237CC36D57AB858D,,baa676b671e771bf04b245e648f49516b338e1f49cbd9b4d237cc36d57ab858d,,Need sample for analysis
76F96A35B6F638EED779DC127F29A5B537FFC3BB7ACCC2C9BFAB5A2120EA6BC9,,76f96a35b6f638eed779dc127f29a5b537ffc3bb7accc2c9bfab5a2120ea6bc9,,Need sample for analysis
A900EC81363358EF26BCDF7827F6091AF44C3F1001BC8F52B766C9569B56FAA5,,a900ec81363358ef26bcdf7827f6091af44c3f1001bc8f52b766c9569b56faa5,,Need sample for analysis
7039FAF1C3866913EC6C7F2623E59BA51C0D5172,7039faf1c3866913ec6c7f2623e59ba51c0d5172,,,Need sample for analysis
349E546FD7BCCE4909AB66D2F66CC1545B8D4364,349e546fd7bcce4909ab66d2f66cc1545b8d4364,,,Need sample for analysis
CD2E458F49DB5575E0E9015A07FAAB6E43BC2D61,cd2e458f49db5575e0e9015a07faab6e43bc2d61,,,Need sample for analysis
8B5BB66432C4446054FCEA28B1153E0A96B03803,8b5bb66432c4446054fcea28b1153e0a96b03803,,,Need sample for analysis
451E1D878179F6FCFBAF9FA79D9EE8207489748F,451e1d878179f6fcfbaf9fa79d9ee8207489748f,bf78263914c6d3f84f825504536338fadd15868d788bf30d30613ca27abeb7a9,3afd64484a2a34fc34d1155747dd3847,TROJ_GEN.R002C0WET22
FFB377EF18EA9814EBF549ECD739C226DEB08E64,ffb377ef18ea9814ebf549ecd739c226deb08e64,,,Need sample for analysis
DF92E2C56F53C9139DA70C5A813B6512DF616ABD56DC10DC80A625C4512CB7F2,,df92e2c56f53c9139da70c5a813b6512df616abd56dc10dc80a625c4512cb7f2,,Need sample for analysis
0E07B96C508DFC0E11F119071CCA4EC628DAE635771532DAE7F034ED369591D7,,0e07b96c508dfc0e11f119071cca4ec628dae635771532dae7f034ed369591d7,,Need sample for analysis
4989882339D745692EABE0A375D8CECD6E7E3AF534CD1173D94867B8D069CD7F,,4989882339d745692eabe0a375d8cecd6e7e3af534cd1173d94867b8d069cd7f,,Need sample for analysis
6B1AF6BE189E31168B8F4EFF84CD475EB5D0CBD08E646760FB352165A30CB269,,6b1af6be189e31168b8f4eff84cd475eb5d0cbd08e646760fb352165a30cb269,,Need sample for analysis
BF78263914C6D3F84F825504536338FADD15868D788BF30D30613CA27ABEB7A9,451e1d878179f6fcfbaf9fa79d9ee8207489748f,bf78263914c6d3f84f825504536338fadd15868d788bf30d30613ca27abeb7a9,3afd64484a2a34fc34d1155747dd3847,TROJ_GEN.R002C0WET22
2F8A79B12A7A989AC7E5F6EC65050036588A92E65AEB6841E08DC228FF0E21B4,,2f8a79b12a7a989ac7e5f6ec65050036588a92e65aeb6841e08dc228ff0e21b4,,Need sample for analysis
6882691AF41DB3F6D8A3A2E08DBB685DB4CF9D25167738BC7C177895863DC866,,6882691af41db3f6d8a3a2e08dbb685db4cf9d25167738bc7c177895863dc866,,Need sample for analysis
10C2913361DEBB5F1DB95C170CE2D6892D598D97B9F1F7F76A8BC7B5053E801A,,10c2913361debb5f1db95c170ce2d6892d598d97b9f1f7f76a8bc7b5053e801a,,Need sample for analysis
33926B0DFC908B518213D7608F701BECA2373ADAD1F40025C17028CAC5D4837F,,33926b0dfc908b518213d7608f701beca2373adad1f40025c17028cac5d4837f,,Need sample for analysis
1FCC2061F767574044CA1E97F92CA1D44EE0B35E0A796E3BD6A949AD4B1175E5,,1fcc2061f767574044ca1e97f92ca1d44ee0b35e0a796e3bd6a949ad4b1175e5,,Need sample for analysis
89E16174F65709FECD11C620D57ABDAB53046734D5105BEDCE8BC357513DD64B,,89e16174f65709fecd11c620d57abdab53046734d5105bedce8bc357513dd64b,,Need sample for analysis
652F25D8F197AD00E4A64D1AD4066778E1BBC9A0E29FAF09B90768C84F89C4EE,,652f25d8f197ad00e4a64d1ad4066778e1bbc9a0e29faf09b90768c84f89c4ee,,Need sample for analysis
322AC1EDD3E37F39E83BD4C52A0B2648971833A79F80C26680D15D7B5EE0F7D8,,322ac1edd3e37f39e83bd4c52a0b2648971833a79f80c26680d15d7b5ee0f7d8,,Need sample for analysis
BEF3E8A4231B236D34556CF681020792D04B19E3E73C7507534CEB5042EEC620,8b25880d3f8cfbde1aef12c0f7bb46fe020ed97a,bef3e8a4231b236d34556cf681020792d04b19e3e73c7507534ceb5042eec620,b233ff9dcf5520d69f9b75e1424f3271,Backdoor.Linux.SILVER.SMYXCFWCZ
D780134609E2B5C9EC6B75E35C5F6EEFCB1527105A584C6FBCFF5DEE33CEBD37,70eecb0234d06b8e73e0c069572911516a8076f4,d780134609e2b5c9ec6b75e35c5f6eefcb1527105a584c6fbcff5dee33cebd37,c7497366fd0d8c9d72f96e7190632a51,NO_DETECTION
A9C92B29EE05C1522715C7A2F9C543740B60E36373CB47B5620B1F3D8AD96BFA,a9143b0fc38b6329d5dfbffc4aa91b5f57211da0,a9c92b29ee05c1522715c7a2f9c543740b60e36373cb47b5620b1f3d8ad96bfa,8afdfd6d035b3c616dc37894a15206b4,BKDR64_RGDOOR.ZIFB-A
497E6965120A7CA6644DA9B8291C65901E78D302139D221FCF0A3EC6C5CF9DE3,5447283518473ea8b9d35424532a94e2966f7a90,497e6965120a7ca6644da9b8291c65901e78d302139d221fcf0a3ec6c5cf9de3,0f9d0b03254830714654c2ceb11a7f5d,BKDR64_RGDOOR.ZIFB-A
E733B9444106CA37C3EF9E207AC6C813B787614496B275C1A455FCCC3ACA1C4A,481543a5985b947989691c01c478721aed5b0f2d,e733b9444106ca37c3ef9e207ac6c813b787614496b275c1a455fccc3aca1c4a,58e67cdc9ef57805f45ba554bdccb3b1,TROJ_GEN.R03BC0PDH21
CFAEC2A27DC9667443BC5BE81B66E01C42AD5D83A90393E4DFFC396E46F99EE7,ab934e9a0bfcefb2df295e1e9adbb3ffd1f15b82,cfaec2a27dc9667443bc5be81b66e01c42ad5d83a90393e4dffc396e46f99ee7,d542b320b10d443a454c305e9818f5f6,TROJ_GEN.R067C0RDT22
9793EA98B7FBD43F0A7273594D7B4E53338048C651C33FBFDBEB1CC275957996,e2eaa585e69150029487080e445e1240d918ed1d,9793ea98b7fbd43f0a7273594d7b4e53338048c651c33fbfdbeb1cc275957996,79cc8730d748a884cc666b95ee9fed36,TROJ_GEN.R002C0RDL23
0644B3FFC856EB54B53338AB8ECD22DD005EE5AACFE321F4E61B763A93F82AEA,338b6e464874a52e61bc5b8fcaa94d66fe7e4141,0644b3ffc856eb54b53338ab8ecd22dd005ee5aacfe321f4e61b763a93f82aea,a70a7cfae52304a36fe1547b5a441d7a,TROJ_GEN.R002C0DGQ22
577CA702D73F2090CE583C5B1FBFCB3101D3C79722C98B3AA8DC6598296182F4,a84caa806be07da3f30f67b036d88dccba0bc581,577ca702d73f2090ce583c5b1fbfcb3101d3c79722c98b3aa8dc6598296182f4,b1c93c7f5d89996d64a7f933f138e8b0,NO_DETECTION
42ACDF5051BC636DBBB56483FBCA925238F1C5422497E2DDA73F07B0653E56F2,,42acdf5051bc636dbbb56483fbca925238f1c5422497e2dda73f07b0653e56f2,,Need sample for analysis
E3141CCCC2CAEF9C1782B7C1BEB55DDF9086FB6E5A645D61BA89DBB3D415D49D,,e3141cccc2caef9c1782b7c1beb55ddf9086fb6e5a645d61ba89dbb3d415d49d,,Need sample for analysis
81E3E31FFD8AA0A96F48EEB638EED9E9344FFB65537CBEB8A357C92F0999555C,,81e3e31ffd8aa0a96f48eeb638eed9e9344ffb65537cbeb8a357c92f0999555c,,Need sample for analysis
EC929123C9A7E9C60868381BA479F7567F0177D09B412E0A1BD4CECC448BA10D,,ec929123c9a7e9c60868381ba479f7567f0177d09b412e0a1bd4cecc448ba10d,,Need sample for analysis
1388F124C6AF24EEFE5483A5A50AB186ABDF51A89875036F7383EA51139AB4B4,,1388f124c6af24eefe5483a5a50ab186abdf51a89875036f7383ea51139ab4b4,,Need sample for analysis
0B3A08A1D90BF52DBF5379C72B8E2B6E76AA1FBF2C2E6C2D32AF99C4707598A7,,0b3a08a1d90bf52dbf5379c72b8e2b6e76aa1fbf2c2e6c2d32af99c4707598a7,,Need sample for analysis
B85FFC8AF90D4312ACA9A81E0DA00AABE6278FD9C92E933AEC7E2DA80C2C1F7E,,b85ffc8af90d4312aca9a81e0da00aabe6278fd9c92e933aec7e2da80c2c1f7e,,Need sample for analysis
DCDAA9DA5EE4750B1084F7DD99FAEED2C713595BB156AC6491B29C2F9E0A1ADE,,dcdaa9da5ee4750b1084f7dd99faeed2c713595bb156ac6491b29c2f9e0a1ade,,Need sample for analysis
068F5ADF9C87D0B3FA8A37056042E76139BB230A9FD559028EB13CDF360EBBAA,,068f5adf9c87d0b3fa8a37056042e76139bb230a9fd559028eb13cdf360ebbaa,,Need sample for analysis
3AB29BC71DDD272F33F17C5108C044A570610C06CCBA16CDE1A4AA67B1524A8B,,3ab29bc71ddd272f33f17c5108c044a570610c06ccba16cde1a4aa67b1524a8b,,Need sample for analysis
F1C68574167EAEA826A90595710E7EE1A1E75C95433883CE569A144F116E2BF4,,f1c68574167eaea826a90595710e7ee1a1e75c95433883ce569a144f116e2bf4,,Need sample for analysis
B6CB7F1FFCCEFF8FBE572594FFC6AA515420E0A0,b6cb7f1ffcceff8fbe572594ffc6aa515420e0a0,,,Need sample for analysis
9B9ED71F851BA0006816A8CCDFBDF0736F3F9EA0,9b9ed71f851ba0006816a8ccdfbdf0736f3f9ea0,,,Need sample for analysis
099D584F68B1D32E3B1CC561732BCE0D8C7C28DF,099d584f68b1d32e3b1cc561732bce0d8c7c28df,,,Need sample for analysis
F0E39F5C5DD95790D6D44005B373F349081FEF5B,f0e39f5c5dd95790d6d44005b373f349081fef5b,,,Need sample for analysis
A01DAD2311D4E4ACE40FBA682382E4E93DAC51DF,a01dad2311d4e4ace40fba682382e4e93dac51df,,,Need sample for analysis
88F4A8B85EF4728E1691DD19C4338DD98FBF3215,88f4a8b85ef4728e1691dd19c4338dd98fbf3215,,,Need sample for analysis
